Location ID,Latitude,Longitude,cluster_label
BBUY0393,34.0891081,-118.3441443,96
BBUY0394,39.132358,-84.611518,138
BBUY0395,30.477439,-87.207676,99
BBUY0396,35.262125,-120.674328,80
BBUY0397,38.924526,-77.239075,0
BBUY0398,47.654826,-122.68006100000001,121
BBUY0399,44.922226,-89.652728,130
BBUY0400,40.414201,-74.145237,9
BBUY0401,42.200725,-83.256999,11
BBUY0402,42.631156,-83.009254,11
BBUY0403,42.343496,-83.386212,11
BBUY0404,42.4962712,-83.2846934,11
BBUY0405,43.471053999999995,-83.975476,92
BBUY0406,42.914874,-85.583586,43
BBUY0407,42.522451000000004,-82.92056,11
BBUY0408,42.241865000000004,-83.761548,92
BBUY0409,43.025303,-85.687995,43
BBUY0410,42.328979,-83.203414,11
BBUY0411,42.984079,-83.748704,92
BBUY0412,42.606268,-83.2962801,11
BBUY0413,42.217234999999995,-85.589955,43
BBUY0414,42.529503999999996,-83.10681,11
BBUY0415,43.042460999999996,-82.45695,11
BBUY0416,42.720991,-84.421666,92
BBUY0417,42.440759,-83.437174,11
BBUY0418,42.1674,-72.6401,64
BBUY0419,42.758038,-71.212204,141
BBUY0420,36.836742,-76.137389,61
BBUY0421,36.773455,-76.229407,61
BBUY0422,37.512234,-77.61253,110
BBUY0423,37.650847,-77.60108699999999,110
BBUY0424,29.622518,-82.38090600000001,67
BBUY0425,35.701456,-81.305483,22
BBUY0426,34.070146,-83.981368,8
BBUY0427,39.397191,-77.416083,0
BBUY0428,42.689889,-73.853465,83
BBUY0429,30.31938,-81.556049,67
BBUY0430,30.198426,-81.73830600000001,67
BBUY0431,26.584603,-81.871778,68
BBUY0432,40.4315,-79.798345,34
BBUY0433,43.079229,-77.63296899999999,73
BBUY0434,37.298055,-79.957924,77
BBUY0435,30.43745,-84.259209,46
BBUY0436,42.240265,-71.17605040000001,21
BBUY0437,33.181774100000005,-117.3455811,112
BBUY0438,32.769687,-117.152698,112
BBUY0440,36.954149,-86.42795600000001,48
BBUY0441,41.9383039,-71.3497807,21
BBUY0442,40.739422999999995,-73.236297,135
BBUY0444,37.344524,-79.188693,125
BBUY0445,35.579698,-82.52349699999999,63
BBUY0446,38.626397,-76.91082800000001,114
BBUY0447,47.447625,-122.26004099999999,121
BBUY0448,40.100941,-75.29328199999999,88
BBUY0449,42.706669,-83.29915,11
BBUY0450,45.57545,-122.56196000000001,42
BBUY0451,45.497842,-122.808025,42
BBUY0452,45.453274,-122.576981,42
BBUY0453,44.941789,-122.98919599999999,42
BBUY0454,40.744475,-73.601835,145
BBUY0455,41.0973,-73.9561,145
BBUY0456,40.559585999999996,-74.307532,9
BBUY0457,40.903493,-74.55019200000001,9
BBUY0458,40.885696,-73.101597,135
BBUY0459,42.99951,-78.82221,119
BBUY0460,41.623796999999996,-73.917679,83
BBUY0461,41.455774,-74.372996,145
BBUY0462,28.06372,-82.576624,74
BBUY0463,44.834992,-68.74544399999999,131
BBUY0464,42.87412,-85.757594,43
BBUY0465,39.82648,-75.54262,88
BBUY0467,40.727495899999994,-73.5016402,135
BBUY0468,40.887248,-74.213063,145
BBUY0469,40.576828000000006,-74.167151,9
BBUY0470,47.708661,-122.325542,5
BBUY0471,40.902234,-73.81922,145
BBUY0472,40.690017,-74.29490899999999,9
BBUY0473,40.803334,-74.361319,9
BBUY0474,40.781157,-74.045874,145
BBUY0475,40.060672,-74.140517,9
BBUY0476,42.2673374,-84.4292487,92
BBUY0477,47.823276,-122.26901299999999,5
BBUY0478,40.753316,-73.912465,145
BBUY0479,37.10816,-76.49858,61
BBUY0480,43.153705,-86.20588599999999,43
BBUY0482,40.742506,-73.992564,145
BBUY0483,40.73502,-73.874607,145
BBUY0484,41.806618,-72.534554,64
BBUY0485,33.461424,-112.36117,47
BBUY0486,38.945207,-76.730651,114
BBUY0487,41.655019,-72.726028,64
BBUY0488,35.037514,-85.150087,93
BBUY0489,39.763799,-86.34200600000001,79
BBUY0490,40.000556,-86.127238,79
BBUY0491,40.223403000000005,-85.434536,25
BBUY0492,37.731128999999996,-89.193125,106
BBUY0493,38.836017,-77.04950600000001,0
BBUY0494,39.292684,-84.305841,138
BBUY0495,30.392534,-91.083934,13
BBUY0496,41.175134,-112.00528899999999,15
BBUY0497,40.544357,-111.89025,15
BBUY0498,47.613846,-122.181701,5
BBUY0499,37.827397999999995,-122.286753,26
BBUY0500,44.722614,-85.64575,85
BBUY0501,34.01128,-84.570759,8
BBUY0502,33.892072999999996,-84.477399,8
BBUY0503,33.920551,-84.339207,8
BBUY0504,33.950628,-84.131813,8
BBUY0505,33.564796,-84.32606,8
BBUY0507,33.493806,-82.078156,137
BBUY0508,32.003027,-81.125268,78
BBUY0509,28.662215999999997,-81.407402,4
BBUY0510,28.444162,-81.403837,4
BBUY0511,33.915956,-83.45231,8
BBUY0512,28.081705,-80.653942,4
BBUY0513,33.846061999999996,-84.249252,8
BBUY0514,34.7414,-86.6637,36
BBUY0515,29.191076000000002,-81.072128,4
BBUY0516,34.050579,-84.284341,8
BBUY0517,32.940321999999995,-80.039994,144
BBUY0518,41.966827,-73.988962,83
BBUY0519,33.727559,-84.757222,8
BBUY0520,34.550791,-82.67658,137
BBUY0521,40.658543,-111.888182,15
BBUY0522,46.362031,-94.245029,17
BBUY0523,37.3015,-89.5696,106
BBUY0524,26.221203000000003,-81.773783,68
BBUY0525,40.23767,-75.23868,88
BBUY0526,43.604901,-116.28571200000002,49
BBUY0527,40.72432,-111.89794099999999,15
BBUY0528,38.000071999999996,-121.31433700000001,90
BBUY0529,36.293274,-119.31688100000001,14
BBUY0530,42.211339,-70.999149,21
BBUY0531,43.634104,-70.33816800000001,66
BBUY0532,42.298976,-71.39673499999999,21
BBUY0533,42.5511,-70.9379,21
BBUY0534,42.713223299999996,-71.4421205,141
BBUY0535,43.094627,-70.799675,66
BBUY0536,42.9572,-71.43,141
BBUY0537,42.367101,-71.076376,21
BBUY0538,43.070374,-76.174027,102
BBUY0539,61.14442,-149.86711,10
BBUY0540,45.199699,-93.350226,17
BBUY0541,43.103901,-73.742774,83
BBUY0542,36.160449,-115.33507,41
BBUY0543,26.15329,-80.11932,109
BBUY0544,40.59065,-74.6213,9
BBUY0545,43.095162,-75.308307,102
BBUY0547,40.307677000000005,-76.80577199999999,123
BBUY0549,41.380349,-72.151646,64
BBUY0550,26.719329,-80.08779100000001,37
BBUY0551,26.14684,-80.31237,109
BBUY0552,25.687018,-80.3954,109
BBUY0553,25.734037,-80.31984200000001,109
BBUY0554,26.371086,-80.20145600000001,109
BBUY0555,25.858083999999998,-80.32226800000001,109
BBUY0557,25.6921392,-80.3045885,109
BBUY0558,25.970925,-80.142055,109
BBUY0559,26.006479000000002,-80.300832,109
BBUY0560,27.94183,-82.32611,74
BBUY0561,27.958170000000003,-82.504121,74
BBUY0562,27.296684000000003,-82.530676,74
BBUY0563,28.094423,-81.97363299999999,74
BBUY0564,27.967281,-82.726822,74
BBUY0565,27.790365,-82.730488,74
BBUY0566,47.909683,-122.21730900000001,5
BBUY0568,41.669075,-70.296205,21
BBUY0569,41.701429,-71.496527,21
BBUY0570,40.1399,-82.98239000000001,20
BBUY0571,28.557031,-81.204725,4
BBUY0572,30.005132,-90.20979,13
BBUY0573,38.418488200000006,-82.2640676,118
BBUY0574,35.695419,-78.583687,35
BBUY0576,40.157295,-75.122378,88
BBUY0577,40.188385,-74.865491,88
BBUY0578,40.302796,-74.67942099999999,9
BBUY0579,39.828496,-75.09347199999999,88
BBUY0580,40.348074,-75.966337,45
BBUY0581,39.454166,-74.630099,88
BBUY0582,39.919396,-75.327316,88
BBUY0583,39.940788,-74.957619,88
BBUY0584,40.452225,-80.180504,34
BBUY0585,40.525178000000004,-80.007797,34
BBUY0586,40.34618,-80.04529699999999,34
BBUY0587,40.628777,-75.485676,45
BBUY0588,40.33515,-79.94538,34
BBUY0589,40.08245,-75.02431,88
BBUY0590,46.226728,-119.214323,91
BBUY0591,43.218911,-71.485837,141
BBUY0592,45.75393,-108.577623,50
BBUY0593,46.88973,-114.037355,31
BBUY0594,32.5386581,-94.7593307,62
BBUY0595,40.311972,-79.496975,34
BBUY0596,42.363459000000006,-71.157439,21
BBUY0597,42.058553,-80.091835,58
BBUY0598,40.455859999999994,-74.39495,9
BBUY0599,40.594505,-73.998917,145
BBUY0600,44.081389,-123.0418,148
BBUY0601,35.131547,-79.429479,60
BBUY0602,38.960949,-92.368978,117
BBUY0603,28.86832,-96.995121,139
BBUY0605,33.454337,-94.095074,62
BBUY0606,39.915428999999996,-88.954688,3
BBUY0607,41.98672,-88.340825,133
BBUY0608,28.801509999999997,-81.32977,4
BBUY0609,40.725808,-73.996195,145
BBUY0611,44.859831,-93.424953,17
BBUY0612,30.442390000000003,-90.138527,13
BBUY0613,39.813138,-94.814972,143
BBUY0617,39.390538,-84.501693,138
BBUY0646,35.6107457,-97.5514566,140
BBUY0647,42.165314,-88.057736,133
BBUY0648,36.071090000000005,-79.52265200000001,35
BBUY0649,34.283975,-118.77716299999999,96
BBUY0654,43.175595,-87.91286099999999,23
BBUY0655,47.737687,-116.79411699999999,57
BBUY0660,38.63785,-121.49598999999999,90
BBUY0661,31.322428000000002,-89.35799300000001,134
BBUY0662,32.619434999999996,-85.406403,84
BBUY0663,36.589897,-87.292348,48
BBUY0664,32.2588494,-80.8513022,78
BBUY0665,32.5714,-97.32066999999999,2
BBUY0667,43.052051,-88.364414,23
BBUY0668,33.464382,-84.21757099999999,8
BBUY0678,30.671490999999996,-87.848451,65
BBUY0685,37.375541999999996,-122.06324,98
BBUY0688,26.840519,-80.09132,37
BBUY0691,30.632913000000002,-97.695799,19
BBUY0692,39.431603,-75.040317,88
BBUY0693,40.417922999999995,-104.98990500000001,7
BBUY0694,39.607569,-104.711664,7
BBUY0757,43.189859000000006,-88.118837,23
BBUY0758,41.313573,-81.522129,58
BBUY0760,41.5507795,-72.8094859,64
BBUY0762,36.100525,-95.914311,105
BBUY0763,21.31794,-157.8744,6
BBUY0764,34.153285,-118.447928,96
BBUY0766,36.822365000000005,-76.41175600000001,61
BBUY0767,26.408219899999995,-81.8099485,68
BBUY0768,39.246113,-94.465458,143
BBUY0772,38.3609,-75.5997,114
BBUY0773,40.273528000000006,-111.68789,15
BBUY0774,33.721212,-117.795075,1
BBUY0775,33.978338,-117.549824,1
BBUY0776,33.882226,-84.012988,8
BBUY0778,34.300297,-88.707328,149
BBUY0787,33.638535,-112.35346740000001,47
BBUY0788,37.249798999999996,-77.390046,110
BBUY0789,30.8404,-83.3186,46
BBUY0790,39.943644,-83.83541,20
BBUY0791,37.728087,-85.884183,70
BBUY0792,42.464403999999995,-96.333242,52
BBUY0793,31.270176,-85.447672,99
BBUY0795,41.054932,-83.61460500000001,132
BBUY0796,41.56286,-93.80142,95
BBUY0797,36.985244,-121.96485700000001,98
BBUY0798,48.439667,-122.338173,5
BBUY0799,30.38904,-86.424536,99
BBUY0802,32.3115,-106.751,29
BBUY0803,42.741025,-84.623003,92
BBUY0805,34.780912,-77.39600899999999,97
BBUY0806,41.794071,-71.324191,21
BBUY0807,33.377112,-86.800783,36
